tags,tagsID
Rainy Day|Food Available|Public Transportation|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|All ages|Credit Cards Accepted|Art & History,6845525526
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Sights & landmarks|Landmarks/ Points of Interest|Food Available|Popular with tourists|Good for small groups|All ages|Less than an hour|Bar - Content Tag|Restaurant - Content Tag|Credit Cards Accepted|History|Art & History,9533854404
Free|Public Transportation|Family (young children)|Thrifty Traveler|Cultural spot|Pet friendly|Good for hot day|Less than an hour|Sights & landmarks|Fountains|Handicap accessible|Good for small groups|All ages|Stroller Accessible|Art & History,9513236619
Public Transportation|Less than an hour|Paid Entry|Sights & landmarks|Architectural Buildings|Art & History,3881631052
Shopping - L2|Food & Drink|Flea/ Street Markets|Farmers markets|Free|Handicap accessible|Good for cold day|Bar - Content Tag|Fashion|Food & Drink - Interests|Shopping - Places|Markets|Farmers Markets - Places|Relax & Rejuvenate|Shopping - Top-level Travel Interests,1370469037
Free|Public Transportation|Thrifty Traveler|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Less than an hour|Art & History,5258247769
Free|Public Transportation|Less than an hour|Stroller Accessible|Sights & landmarks|Monuments/ Statues|Handicap accessible|Thrifty Traveler|Good for small groups|Art & History,4347927815
Free|Public Transportation|Thrifty Traveler|All ages|Less than an hour|Sights & landmarks|Fountains|Handicap accessible|Family (young children)|Good for couples|Good for small groups|Restaurant - Content Tag|Landmarks - Places|Fountains - Places|Art & History,8102543418
Free|Food Available|Public Transportation|Thrifty Traveler|Pet friendly|Less than an hour|Bar - Content Tag|Restaurant - Content Tag|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|All ages|Art & History,4088465285
Free|Public Transportation|Handicap accessible|Good for small groups|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Thrifty Traveler|Art & History,8250403446
Sensitive|Public Transportation|Good for small groups|Sights & landmarks|Architectural Buildings|Government Buildings|Thrifty Traveler|All ages|Less than an hour|Comfortable Shoes Recommended|Dress Code - Content Tag|Government Buildings - Places|Art & History,1456173997
No Sample|Sensitive|Free|Public Transportation|Good for small groups|Less than an hour|Sights & landmarks|Ancient Ruins|Architectural Buildings|Fountains|Historic Sites|Monuments/ Statues|Handicap accessible|Thrifty Traveler|Pet friendly|Stroller Accessible|History|Landmarks - Places|Historic Sites - Places|Fountains - Places|Ruins|Art & History|Historic Places,8628783730
Free|Public Transportation|Thrifty Traveler|Cultural spot|Good for small groups|All ages|Less than an hour|Sights & landmarks|Architectural Buildings|Good for hot day|Art & History,9118202460
Free|Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|All ages|Pet friendly|Stroller Accessible|Nature & parks|Parks|Family (young children)|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,5629025015
Public Transportation|Good for hot day|Discounted Pricing for Children|Discounted Pricing for Select Groups|Sports|Amusement Parks|Water Parks|Food Available|Handicap accessible|Family (young children)|Good for small groups|Restrooms|Paid Entry|Entertainment|Theme parks - Top-level Travel Interests,7937678849
Public Transportation|Handicap accessible|Traveler resources|Convention Centers|Food Available|All ages|Good for cold day|Stroller Accessible|Restrooms|Free Wi-Fi|Wi-Fi Available,8893307508
Free|Public Transportation|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Thrifty Traveler|Good for small groups|Art & History,4698781345
Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|Good for small groups|All ages|Pet friendly|Good for hot day|Less than an hour|Stroller Accessible|Sights & landmarks|Monuments/ Statues|Popular with tourists|Picnic spot|Good for big groups|Nature|Nature - Top-level Travel Interests|Art & History,8496098814
Rainy Day|Public Transportation|Reservation Required|Theater & Concerts|Theaters - L3|Handicap accessible|Thrifty Traveler|Book in advance|Good for small groups|All ages|Good for cold day|Credit Cards Accepted|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,9588942962
No Sample|Public Transportation|Handicap accessible|Family (young children)|Nature|Nature & parks|Gardens|Parks|Free|Good for couples|All ages|Stroller Accessible|Nature - Places|Gardens - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,8076920069
Free|Public Transportation|All ages|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Thrifty Traveler|Bar - Content Tag|Art & History,3515041189
Book in advance|Adventurous|Reservation Required|Credit Cards Accepted|Entertainment|Amusement Parks|Amusement/ Theme Parks|Rainy Day|Handicap accessible|1-2 hours|Theme parks - Top-level Travel Interests|Amusement Parks - Intermediary-level Travel Intere,4434518672
No Sample|Credit Cards Accepted|Food Available|More than 3 hours|Comfortable Shoes Recommended|Dress Code - Content Tag|Music Festivals - Attractions L3 Type,7449478496
No Sample|Public Transportation|Handicap accessible|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Good for small groups|Good for cold day|Take a Guided Tour|Art & History,4317069097
Free|Food Available|Public Transportation|Handicap accessible|Credit Cards Accepted|Food & Drink - Interests|Shopping - L2|Food & Drink|Farmers markets|Thrifty Traveler|Good for small groups|All ages|Shopping - Places|Markets|Farmers Markets - Places|Relax & Rejuvenate,1533778709
Public Transportation|Museums - L2|Art Museums|Credit Cards Accepted|Arts|Museums - Places|Art Museums - Places|Art & History|Art - Intermediary-level Travel Interests,9250708891
Free|Sights & landmarks|Landmarks/ Points of Interest|Public Transportation|Handicap accessible|Art & History,9782506275
No Sample|No Publishable Geocode|Free|Public Transportation|Less than an hour|Sights & landmarks|Monuments/ Statues|Handicap accessible|Good for small groups|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,2312420089
Family (young children)|Nature & parks|Parks|Free|Public Transportation|Handicap accessible|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,7375112536
No Sample|Rainy Day|Public Transportation|1-2 hours|Theater & Concerts|Theaters - L3|Handicap accessible|Reservation Required|Credit Cards Accepted|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,6608360736
No Sample|Family (young children)|Wheelchair access|Tours & Activities|Scenic Railroads,4809294369
Rainy Day|Public Transportation|Family (young children)|Credit Cards Accepted|Transportation|Public Transportation Systems|Book in advance,7507806003
Free|Shopping - L2|Museums - L2|Art Galleries|Rainy Day|Public Transportation|Handicap accessible|Less than an hour|Credit Cards Accepted|Arts|Fashion|Museums - Places|Art Galleries - Places|Art & History|Art - Intermediary-level Travel Interests,2432110735
Sensitive|Free|Public Transportation|Good for cold day|Sights & landmarks|Religious Sites|Churches/ Cathedrals|Rainy Day|Less than an hour|History|Religious Sites - Places|Churches|Art & History,9137659970
Food Available|Transportation|Ferries/ Boats|More than 3 hours|Transportation - Attraction Type|Coffee Shop - Content Tag|Restrooms|Credit Cards Accepted,3245391866
No Sample|Rainy Day|Public Transportation|Wheelchair access|Theater & Concerts|Theaters - L3|Book in advance|Reservation Required|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,9370792544
Public Transportation|Handicap accessible|Stroller Accessible|Traveler resources|Convention Centers|All ages|Good for hot day|Bar - Content Tag|Restaurant - Content Tag,5550299132
Sights & landmarks|Architectural Buildings|Historic Sites|Landmarks/ Points of Interest|Public Transportation|Handicap accessible|History|Art & History|Historic Places,7761756948
Public Transportation|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Free|Handicap accessible|Less than an hour|Art & History,2627135016
Food Available|Public Transportation|Seasonal Closures|Good for small groups|More than 3 hours|Credit Cards Accepted|Music Festivals - Attractions L3 Type,3752667134
Free|Public Transportation|Thrifty Traveler|All ages|Pet friendly|Less than an hour|Sights & landmarks|Monuments/ Statues|Handicap accessible|Good for small groups|Art & History,2746775542
Sensitive|Free|Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|Less than an hour|Sights & landmarks|Churches/ Cathedrals|All ages|Religious Sites - Places|Churches|Art & History,2530769673
Public Transportation|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Less than an hour|Art & History,1649210240
Bar - Content Tag|Sights & landmarks|Lookouts|Free|Public Transportation|Thrifty Traveler|Nature|Landmarks - Places|Nature - Places|Lookouts - Places|Gardens - Places|Parks - Places|Art & History,9388590838
No Sample|Rainy Day|Public Transportation|Cultural spot|Museums - L2|Specialty Museums|Handicap accessible|Thrifty Traveler|Good for hot day|Museums - Places|Art & History,6011427191
Shopping - L2|Department Stores,9071410783
Family (young children)|Nature & parks|Gardens|Parks|Free|Handicap accessible|Thrifty Traveler|Sunrise views|Nature|Nature - Places|Gardens - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,7349895879
Free|Public Transportation|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Thrifty Traveler|Popular with tourists|Good for small groups|All ages|Art & History,7009318086
Free|Thrifty Traveler|Nature|Nature & parks|Gardens|Public Transportation|Handicap accessible|Family (young children)|Nature - Places|Gardens - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,9811732007
No Sample|Free|Public Transportation|Handicap accessible|Family (young children)|Thrifty Traveler|All ages|Less than an hour|Babies|Sights & landmarks|Landmarks/ Points of Interest|Popular with tourists|Good for big groups|Good for small groups|Art & History,3505849410
Less than an hour|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Handicap accessible|Must see|Good for hot day|Good for cold day|Art & History,1462412816
Free|Handicap accessible|Pet friendly|Less than an hour|History|Sights & landmarks|Historic Sites|Landmarks/ Points of Interest|Public Transportation|Thrifty Traveler|Cultural spot|All ages|Stroller Accessible|Art & History|Historic Places,1669982670
Free|All ages|Pet friendly|Nature & parks|Outdoor activities|Beaches - L3|Family (young children)|Thrifty Traveler|Popular with tourists|Must see|Good for big groups|Good for small groups|Restaurant - Content Tag|Comfortable Shoes Recommended|Nature|Nature - Places|Beaches - Places|Food & Drink - Top-level Travel Interests|Relax & Rejuvenate|Nature - Top-level Travel Interests|Beaches - Intermediary-level Travel Interests,2306575547
Sensitive|Free|Public Transportation|Good for hot day|Sights & landmarks|Architectural Buildings|Religious Sites|Churches/ Cathedrals|Rainy Day|Handicap accessible|Cultural spot|Good for small groups|Less than an hour|History|Religious Sites - Places|Churches|Art & History,8576854649
No Sample|Public Transportation|Sights & landmarks|Architectural Buildings|Historic Sites|Rainy Day|Handicap accessible|Less than an hour|History|Art & History|Historic Places,3692609267
Museums - L2|Specialty Museums|Public Transportation|Museums - Places|Art & History,6125874122
Free|Public Transportation|Handicap accessible|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|All ages|Pet friendly|Art & History,2373740612
Free|Food Available|Shopping - L2|Malls|Public Transportation|Handicap accessible|Credit Cards Accepted|Fashion|Shopping - Places|Malls - Places|Shopping - Top-level Travel Interests,6008054187
No Sample|Public Transportation|Handicap accessible|Family (young children)|Less than an hour|Sights & landmarks|Monuments/ Statues|Landmarks/ Points of Interest|Free|Thrifty Traveler|Good for small groups|All ages|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,7978493269
No Sample|Public Transportation|Museums - L2|History Museums|Specialty Museums|Less than an hour|Paid Entry|History|Museums - Places|History Museums - Places|Art & History,1241779468
Free|Public Transportation|Less than an hour|Sights & landmarks|Monuments/ Statues|Handicap accessible|Good for small groups|All ages|Art & History,7183842659
Sensitive|Free|Less than an hour|Sights & landmarks|Ancient Ruins|Architectural Buildings|Historic Sites|Historic Walking Areas|Landmarks/ Points of Interest|Public Transportation|Thrifty Traveler|Good for small groups|History|Historic Sites - Places|Ruins|Art & History|Historic Places,7930162405
No Sample|Public Transportation|Amusement Parks|Amusement/ Theme Parks|Food Available|Credit Cards Accepted|Comfortable Shoes Recommended|Dress Code - Content Tag|Entertainment|Entertainment Centers|Theme parks - Top-level Travel Interests|Amusement Parks - Intermediary-level Travel Intere,6669234156
Public Transportation|Thrifty Traveler|Sights & landmarks|Observation Decks/ Towers|Landmarks/ Points of Interest|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,5775573099
Free|Public Transportation|Handicap accessible|Good for couples|Comfortable Shoes Recommended|Dress Code - Content Tag|Sights & landmarks|Monuments/ Statues|Landmarks/ Points of Interest|Good for small groups|All ages|Less than an hour|Athletic Wear Recommended|Art & History,5268930703
No Sample|Sensitive|Free|Thrifty Traveler|Less than an hour|Sights & landmarks|Architectural Buildings|Religious Sites|Public Transportation|Handicap accessible|Family (young children)|Good for hot day|History|Religious Sites - Places|Art & History,1711994664
No Sample|Public Transportation|Credit Cards Accepted|Theater & Concerts|Theaters - L3|Rainy Day|Food Available|Handicap accessible|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,2988226630
Rainy Day|Public Transportation|Handicap accessible|Book in advance|Good for cold day|Theater & Concerts|Theaters - L3|2-3 hours|Reservation Required|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,8024492722
Free|Public Transportation|Handicap accessible|Family (young children)|All ages|Good for hot day|Less than an hour|Stroller Accessible|Gift Shop|Sights & landmarks|Monuments/ Statues|Good for couples|Good for small groups|Art & History,1159291610
Public Transportation|Shopping - L2|Sights & landmarks|Museums - L2|Art Galleries|Architectural Buildings|Rainy Day|Less than an hour|Arts|Fashion|Museums - Places|Art Galleries - Places|Art & History|Art - Intermediary-level Travel Interests,2087804724
Public Transportation|Family (young children)|Popular with tourists|All ages|Less than an hour|Paid Entry|Sights & landmarks|Landmarks/ Points of Interest|Good for small groups|Art & History,1599711673
No Sample|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Less than an hour|Art & History,1077614169
Public Transportation|Family (young children)|Thrifty Traveler|Nature & parks|Gardens|Nature|Nature - Places|Gardens - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,4741250559
Rainy Day|Public Transportation|Handicap accessible|Arts|Theater & Concerts|Theaters - L3|Credit Cards Accepted|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,6999206497
Public Transportation|Sights & landmarks|Landmarks/ Points of Interest|Rainy Day|Thrifty Traveler|Good for big groups|Take a Guided Tour|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,9001144921
Wheelchair access|Shopping - L2|Museums - L2|Art Galleries|Art & History|Art - Intermediary-level Travel Interests,2935994736
No Sample|Public Transportation|Less than an hour|Sights & landmarks|Monuments/ Statues|Free|Handicap accessible|Good for small groups|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,8292584408
Free|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Art & History,4236732378
Family (young children)|Transportation|Trams|Good for couples|Good for small groups|All ages|Less than an hour|Comfortable Shoes Recommended|Dress Code - Content Tag,2441010018
Rainy Day|Public Transportation|Good for cold day|Wheelchair access|Theater & Concerts|Theaters - L3|Food Available|Good for hot day|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,2967528606
No Sample|Free|Public Transportation|Handicap accessible|Less than an hour|Sights & landmarks|Architectural Buildings|Art & History,8786153991
Nature & parks|Outdoor activities|Beaches - L3|Free|Public Transportation|Nature|Nature - Places|Beaches - Places|Food & Drink - Top-level Travel Interests|Relax & Rejuvenate|Nature - Top-level Travel Interests|Beaches - Intermediary-level Travel Interests,2066273842
Public Transportation|Museums - L2|Specialty Museums|Museums - Places|Art & History,4460074283
Free|Public Transportation|Family (young children)|Nature & parks|Parks|Handicap accessible|All ages|Pet friendly|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,7649137861
No Sample|Sights & landmarks|Churches/ Cathedrals|Less than an hour|Religious Sites - Places|Churches|Art & History,6358085729
Nature & parks|Parks|Free|Public Transportation|Handicap accessible|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,9636199091
Public Transportation|Family (young children)|Thrill-Seeker|Paid Entry|Sports|Amusement Parks|Amusement/ Theme Parks|Athletic Wear Recommended|Comfortable Shoes Recommended|Dress Code - Content Tag|Entertainment|Theme Parks - Places|Theme parks - Top-level Travel Interests|Amusement Parks - Intermediary-level Travel Intere,6368149329
Museums - L2|Specialty Museums|Rainy Day|Public Transportation|Thrifty Traveler|Good for small groups|Paid Entry|Museums - Places|Art & History,7546715154
Public Transportation|Good for cold day|Museums - L2|Specialty Museums|Handicap accessible|Thrifty Traveler|Good for small groups|All ages|Good for hot day|Museums - Places|Art & History,4623262285
No Sample|Free|Public Transportation|Thrifty Traveler|Good for small groups|All ages|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Cultural spot|Good for couples|Good for cold day|Art & History,5995431037
Less than an hour|Shopping - L2|Museums - L2|Art Galleries|Museums - L3|Handicap accessible|Credit Cards Accepted|Arts|Fashion|Museums - Places|Art Galleries - Places|Art|Art & History|Art - Intermediary-level Travel Interests,1784236498
Family (young children)|Transportation|Public Transportation Systems|Transportation - Attraction Type|Credit Cards Accepted,2171232718
No Sample|Museums - L2|Specialty Museums|Public Transportation|Museums - Places|Art & History,7413538372
Public Transportation|Sights & landmarks|Ships|Nature|Ports|Ships - Places|Art & History,3834948872
Sensitive|Public Transportation|Sights & landmarks|Religious Sites|Churches/ Cathedrals|Rainy Day|Handicap accessible|Less than an hour|History|Religious Sites - Places|Churches|Art & History,1721925294
No Sample|Rainy Day|Public Transportation|Family (young children)|Good for small groups|Credit Cards Accepted|Paid Entry|Zoos & Aquariums|Nature & parks|Aquariums|Featuring Animals|Nature|Aquariums - Places|Nature - Top-level Travel Interests|Theme parks - Top-level Travel Interests,8240256523
Sights & landmarks|Architectural Buildings|Educational Sites|Landmarks/ Points of Interest|Public Transportation|Less than an hour|Social Impact|Universities & Schools|Art & History,3584730045
No Sample|Public Transportation|Less than an hour|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Free|Art & History,3223479001
No Sample|Free|Food Available|Shopping - L2|Food & Drink|Farmers markets|Public Transportation|Less than an hour|Credit Cards Accepted|Fashion|Shopping - Places|Markets|Relax & Rejuvenate,9888368338
Free|Sights & landmarks|Religious Sites|Landmarks/ Points of Interest|Churches/ Cathedrals|Less than an hour|Art & History,7330082159
No Sample|Public Transportation|Sights & landmarks|Landmarks/ Points of Interest|Handicap accessible|Less than an hour|Art & History,7948820915
Public Transportation|Credit Cards Accepted|Theater & Concerts|Theaters - L3|Rainy Day|Handicap accessible|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,5727561801
Sights & landmarks|Landmarks/ Points of Interest|Art & History,9711351181
No Sample|Rainy Day|Public Transportation|Family (young children)|Credit Cards Accepted|Sports|Fun & games|Sports Complexes|Food Available|Sports & Fitness|Sports Complexes - Places|Entertainment - Top-level Travel Interests,9881857687
Nature & parks|Gardens|Free|Nature|Nature - Places|Gardens - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,6909373407
Sights & landmarks|Architectural Buildings|Less than an hour|Art & History,8614265908
No Sample|Sensitive|Sights & landmarks|Religious Sites|History|Religious Sites - Places|Art & History,7043580086
No Sample|Rainy Day|Public Transportation|Handicap accessible|Discounted Pricing for Seniors|Discounted Pricing for Select Groups|Wheelchair access|Museums - L2|Art Museums|Children's Museums|History Museums|Specialty Museums|Discounted Pricing for Children|Paid Entry|Arts|History|Museums - Places|Art Museums - Places|Children's Museums - Places|History Museums - Places|Theme parks - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Art - Intermediary-level Travel Interests,2917317873
Handicap accessible|Family (young children)|Sights & landmarks|Nature & parks|Historic Walking Areas|Parks|Free|Food Available|Public Transportation|Picnic spot|All ages|Stroller Accessible|History|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests|Art & History|Historic Places,2412267969
No Sample|Public Transportation|Food Available|Handicap accessible|Book in advance|Good for small groups|More than 3 hours|Music Festivals - Attractions L3 Type,9793790721
Less than an hour|Sights & landmarks|Architectural Buildings|Historic Sites|Landmarks/ Points of Interest|Free|Public Transportation|History|Art & History|Historic Places,2926754611
Public Transportation|Sights & landmarks|Architectural Buildings|Educational Sites|Historic Sites|Rainy Day|Less than an hour|History|Social Impact|Universities & Schools|Art & History|Historic Places,5124146218
Free|Public Transportation|Handicap accessible|Pet friendly|Less than an hour|Stroller Accessible|Sights & landmarks|Monuments/ Statues|Good for hot day|Art & History,9281843499
No Sample|Nature & parks|Parks|Nature|Nature - Top-level Travel Interests,5487930795
No Sample|Public Transportation|Arts|Theater & Concerts|Theaters - L3|Handicap accessible|Book in advance|1-2 hours|Reservation Required|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,5621460321
No Sample|Shopping - L2|Flea/ Street Markets|Less than an hour|Shopping - Places|Markets|Shopping - Top-level Travel Interests,6153810445
Free|Public Transportation|Family (young children)|Thrifty Traveler|Nature & parks|Parks|Handicap accessible|Picnic spot|All ages|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,4833103057
Public Transportation|Handicap accessible|All ages|Pet friendly|Less than an hour|Sights & landmarks|Monuments/ Statues|Free|Good for small groups|Stroller Accessible|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,4096548390
No Sample|Free|Rainy Day|Public Transportation|All ages|Less than an hour|Traveler resources|Libraries|Libraries - Places|Relax & Rejuvenate|Art & History,2922801990
Free|Rainy Day|Public Transportation|Thrill-Seeker|Shopping - L2|Museums - L2|Art Galleries|Museums - L3|Handicap accessible|Must see|Cultural spot|Credit Cards Accepted|Arts|Fashion|Museums - Places|Art Galleries - Places|Art|Art & History|Art - Intermediary-level Travel Interests,3475828041
Free|Handicap accessible|Thrifty Traveler|All ages|Pet friendly|Less than an hour|Stroller Accessible|Sights & landmarks|Monuments/ Statues|Landmarks/ Points of Interest|Public Transportation|Cultural spot|Good for small groups|Art & History,6160260047
Less than an hour|Sights & landmarks|Monuments/ Statues|Free|Public Transportation|Art & History,4094600891
No Sample|Handicap accessible|Wheelchair access|Museums - L2|Art Museums|Rainy Day|Public Transportation|Arts|Fashion|Museums - Places|Art Galleries - Places|Art Museums - Places|Art & History|Art - Intermediary-level Travel Interests,3578611749
Sights & landmarks|Churches/ Cathedrals|Free|Rainy Day|Public Transportation|Less than an hour|Religious Sites - Places|Churches|Art & History,3948766405
Rainy Day|Museums - L2|Art Museums|Specialty Museums|1-2 hours|Art & History|Art - Intermediary-level Travel Interests,1298053395
Free|Less than an hour|Sights & landmarks|Monuments/ Statues|Public Transportation|Handicap accessible|Thrifty Traveler|Good for small groups|All ages|Pet friendly|Art & History,7803656941
Free|Public Transportation|All ages|Less than an hour|Sights & landmarks|Fountains|Handicap accessible|Thrifty Traveler|Bar - Content Tag|Comfortable Shoes Recommended|Dress Code - Content Tag|Landmarks - Places|Fountains - Places|Art & History,7224763089
Public Transportation|Less than an hour|Sights & landmarks|Fountains|Landmarks/ Points of Interest|Free|Handicap accessible|Landmarks - Places|Fountains - Places|Art & History,8928179442
No Sample|Sights & landmarks|Architectural Buildings|Landmarks/ Points of Interest|Less than an hour|Art & History,2122121223
Sights & landmarks|Historic Walking Areas|Art & History|Historic Places,9512863927
Sights & landmarks|Historic Sites|Landmarks/ Points of Interest|Churches/ Cathedrals|Less than an hour|Art & History|Historic Places,4985977204
Public Transportation|Handicap accessible|Credit Cards Accepted|Sports|Amusement Parks|Amusement/ Theme Parks|Paid Entry|Entertainment|Theme Parks - Places|Theme parks - Top-level Travel Interests|Amusement Parks - Intermediary-level Travel Intere,3788011269
Free|Public Transportation|Less than an hour|Sights & landmarks|Fountains|Landmarks/ Points of Interest|Handicap accessible|Landmarks - Places|Fountains - Places|Art & History,9494233506
Sights & landmarks|Churches/ Cathedrals|Less than an hour|Art & History,5688207013
Free|Public Transportation|Family (young children)|Nature & parks|Parks|Handicap accessible|Thrifty Traveler|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,6417234358
Wheelchair access|Shopping - L2|Flea/ Street Markets|Shopping - Top-level Travel Interests,1982923051
Theater & Concerts|Theaters - L3|Free|Public Transportation|Arts|Theaters - Places|Nightlife - Top-level Travel Interests|Art & History|Entertainment - Top-level Travel Interests|Concerts & Shows,3262649305
Classes & Workshops|Outdoor activities|Sports Camps/ Clinics|Nature - Top-level Travel Interests|Entertainment - Top-level Travel Interests,1140443314
Nature & parks|Gardens|Parks|Less than an hour|Nature|Nature - Places|Gardens - Places|Parks - Places|Relax & Rejuvenate|Nature - Top-level Travel Interests,4267796659
No Sample|Food Available|Public Transportation|Shopping - L2|Malls|Free|Rainy Day|Handicap accessible|Restaurant - Content Tag|Credit Cards Accepted|Shopping - Places|Malls - Places|Shopping - Top-level Travel Interests,8306765355
Free|Public Transportation|Less than an hour|Sights & landmarks|Architectural Buildings|Handicap accessible|Good for small groups|Comfortable Shoes Recommended|Dress Code - Content Tag|Art & History,1265601119
Free|Rainy Day|Shopping - L2|Museums - L2|Art Galleries|Art Museums|1-2 hours|Art & History|Art - Intermediary-level Travel Interests,4027455040
Nature & parks|Gardens|Relax & Rejuvenate|Nature - Top-level Travel Interests,3263338623
Free|Public Transportation|Sights & landmarks|Architectural Buildings|Handicap accessible|Less than an hour|Fashion|Art & History,6062333543
Sights & landmarks|Civic Centers|Art & History,1524647753
Family (young children)|Nature & parks|Parks|Public Transportation|Thrifty Traveler|Comfortable Shoes Recommended|Dress Code - Content Tag|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,9374993109
Public Transportation|Less than an hour|Sights & landmarks|Landmarks/ Points of Interest|Art & History,5467175594
Free|Public Transportation|Traveler resources|Libraries|Handicap accessible|Must see|Cultural spot|Less than an hour|Libraries - Places|Relax & Rejuvenate|Art & History,1299371510
Sights & landmarks|Architectural Buildings|Less than an hour|Art & History,3570883509
No Sample|Free|Public Transportation|Shopping - L2|Antique Shops|Flea/ Street Markets|Cultural spot|Less than an hour|Fashion|Shopping - Places|Markets|Specialty Stores|Antique Shops - Places|Shopping - Top-level Travel Interests,8328792841
Public Transportation|Fun & games|Sports Complexes|Rainy Day|Credit Cards Accepted|Sports|Sports & Fitness|Sports Complexes - Places|Entertainment - Top-level Travel Interests,2933327723
Free|Public Transportation|Less than an hour|Sights & landmarks|Architectural Buildings|Historic Sites|Landmarks/ Points of Interest|Handicap accessible|History|Art & History|Historic Places,2988554554
Food Available|Public Transportation|Good for big groups|Nature & parks|Marinas|Free|Credit Cards Accepted|Comfortable Shoes Recommended|Dress Code - Content Tag|Nature|Ports|Marinas - Places|Nature - Top-level Travel Interests,5738635818
No Sample|Sights & landmarks|Architectural Buildings|Less than an hour|Art & History,1539001578
Free|Family (young children)|Nature & parks|Parks|Nature|Nature - Places|Parks - Places|Nature - Top-level Travel Interests,5858526754
Sights & landmarks|Architectural Buildings|Art & History,1689030378
No Sample|Sights & landmarks|Castles|Landmarks/ Points of Interest|Historic Sites - Places|Castles - Places|Art & History,6935797522
Free|Public Transportation|Thrifty Traveler|Good for big groups|Good for small groups|Pet friendly|Sports|Museums - L2|Specialty Museums|Handicap accessible|Picnic spot|Good for hot day|Museums - Places|Nature - Top-level Travel Interests|Art & History,4490939603
No Sample|Sensitive|Free|Public Transportation|Handicap accessible|Thrifty Traveler|Less than an hour|Sights & landmarks|Ancient Ruins|Architectural Buildings|Fountains|Historic Sites|Landmarks/ Points of Interest|Pet friendly|Stroller Accessible|History|Landmarks - Places|Historic Sites - Places|Fountains - Places|Ruins|Art & History|Historic Places,4942947780
Free|Public Transportation|Handicap accessible|All ages|Less than an hour|Sights & landmarks|Fountains|Good for small groups|Good for hot day|Landmarks - Places|Fountains - Places|Art & History,5671462425
